"date","q1","id.trader","hh.maize.q6","hh.maize.q7","hh.maize.q8","hh.maize.q9","hh.maize.q10","hh.maize.q11","hh.maize.q12","hh.maize.q13.a","hh.maize.q13.b","hh.maize.q13.c","hh.maize.q13.d","hh.maize.q13.e","hh.maize.q13.f","hh.maize.q13.g","hh.maize.q13.h","hh.maize.q13.i","hh.maize.q13.j","hh.maize.q13.k","hh.maize.q14","hh.maize.q14b","hh.maize.q14c","hh.maize.value.q15a","hh.maize.value.q15b","hh.maize.value.q15c","hh.maize.value.q15d","hh.maize.value.q15e","hh.maize.value2.q16a","hh.maize.value2.q16b","hh.maize.value2.q16c","hh.maize.value2.q16d","hh.maize.value2.q16e","hh.maize.value2.q16f","hh.maize.value2.q16g","hh.maize.value2.q16h","hh.maize.value2.q16i","hh.maize.value2.q16j","hh.maize.q17","hh.maize.q17a.a","hh.maize.q17a.b","hh.maize.q17a.c","hh.maize.q17a.d","hh.maize.q17a.96","hh.maize.other_q17a","hh.maize.q18","hh.maize.other_q18","hh.maize.q19","hh.maize.other_q19","hh.maize.radius","hh.maize.q21","hh.maize.q22a","hh.maize.q22b","hh.maize.q22c","hh.maize.q22d","hh.maize.q22e","hh.maize.q22f","hh.maize.q22g","hh.maize.q23a","hh.maize.q23b","hh.maize.q23c","hh.maize.q23d","hh.maize.q23e","hh.maize.q23f","hh.maize.q23g","hh.maize.q24","hh.maize.q25.a","hh.maize.q25.b","hh.maize.q25.c","hh.maize.q25.d","hh.maize.q25.96","hh.maize.other_q25","hh.maize.q26.6","hh.maize.q26.b","hh.maize.q26.c","hh.maize.q26.d","hh.maize.q26.e","hh.maize.q26.96","hh.maize.other_q26","hh.maize.q27","hh.maize.q28","hh.maize.q29.a","hh.maize.q29.b","hh.maize.q29.c","hh.maize.q29.d","hh.maize.q29.e","hh.maize.q29.f","hh.maize.q29.g","hh.maize.q29.h","hh.maize.q29.i","hh.maize.q29.96","hh.maize.other_q29","hh.maize.q30.a","hh.maize.q30.b","hh.maize.q30.c","hh.maize.q30.d","hh.maize.q30.e","hh.maize.q30.f","hh.maize.q30.g","hh.maize.q30.96","hh.maize.other_q30","hh.maize.q31","hh.maize.q32","hh.maize.q33","hh.maize.q34","hh.maize.q34b","hh.maize.q35","hh.maize.q36.a","hh.maize.q36.b","hh.maize.q36.c","hh.maize.q36.d","hh.maize.q36.e","hh.maize.q36.96","hh.maize.other_q36","hh.maize.q37","hh.maize.q38","hh.maize.q39.a","hh.maize.q39.b","hh.maize.q39.c","hh.maize.q39.d","hh.maize.q39.e","hh.maize.q39.96","hh.maize.other_q39","hh.maize.q40","hh.maize.q40a","hh.maize.q40b","hh.maize.q40c","hh.maize.q40d","hh.maize.q40e","vilID","parID","subID","distID"
"7/26/2019","Yes","T0276",51,"Female","a","d","1/1/1987","1/1/1988","Yes","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","40","No","n/a",50,0,0,50,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","n/a","n/a","b","n/a",15,1500,400,"n/a","n/a","Yes","50",6,1000,500,"n/a","n/a","No","n/a","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Scale","Yes","Yes","1","Yes","500","No",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"I dont accept bad maize","n/a","No",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",1,5,4,5,5,4,1,3,1,4
"7/26/2019","Yes","T0277",30,"Male","a","d","1/1/2017","1/1/2017","Yes","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","40","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","d","n/a",15,3000,350,"n/a","n/a","No","n/a",3,5000,600,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","No","n/a","n/a","Yes","1000","Yes",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Transportation is hard since i use a bicycle",1,5,4,5,5,5,8,1,1,4
"7/26/2019","Yes","T0278",52,"Male","a","b","1/1/1987","1/1/1992","Yes","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","60","No","n/a",80,10,20,10,10,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","i","n/a","n/a","n/a","b","n/a",10,1000,600,"n/a","n/a","Yes","500",1,200,1200,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","500","Yes",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"STEREO TYPE THAT THE MAIZE FROM BUSOGA IS EASILY INFESTED BY PESTS",2,5,3,5,5,4,1,1,1,4
"7/26/2019","Yes","T0280",50,"Female","b","c","1/1/1999","1/1/1999","Yes","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","40","No","n/a",80,0,0,20,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","d","n/a",5,3000,250,"n/a","n/a","No","n/a",2,2000,850,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","No","n/a","n/a","Yes","1000","No",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",1,5,5,4,5,5,2,1,1,4
"7/27/2019","Yes","T0279",19,"Male","e","c","1/1/2016","1/1/2016","Yes","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","30","No","n/a",70,20,0,10,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","b","n/a",23,500,250,"n/a","n/a","No","n/a",15,800,1100,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","2","Yes","200","Yes",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"Bad debts  ",2,3,3,3,3,3,1,4,1,4
"7/26/2019","Yes","T0126",38,"Male","a","b","1/1/2009","1/1/2009","Yes","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","40","No","n/a",90,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","d","n/a",10,3000,500,"n/a","n/a","No","n/a",20,1000,600,"n/a","n/a","No","n/a","n/a",TRUE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","No","n/a","n/a","No","n/a","No",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Chemicals for weavils","n/a","No",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"Lack of transport",1,5,4,5,4,4,1,10,2,4
"7/26/2019","Yes","T0283",37,"Male","a","b","1/1/2002","1/1/2002","Yes","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","40","No","n/a",60,0,0,40,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","d","n/a",30,1000,400,"n/a","n/a","No","n/a",3,50,600,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","No","1","No","n/a","No",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Less Capital  and also people don't want to pay",1,3,3,4,5,3,1,11,2,4
"7/26/2019","Yes","T0284",28,"Male","a","d","1/1/2014","1/1/2014","Yes","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","50","No","n/a",40,0,0,60,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","c","20",20,500,300,"n/a","n/a","Yes","1",10,200,1000,"n/a","n/a","Yes","1","n/a",FALSE,TRUE,FALSE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","50","Yes",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"n/a",4,4,4,4,4,4,3,1,2,4
"7/26/2019","Yes","T0285",28,"Male","a","b","1/1/2008","1/1/2008","Yes","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","60","No","n/a",60,0,0,40,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","e","30",10,2000,250,"n/a","n/a","No","n/a",2,150,700,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Meet some of their small daily needs ","Yes","Yes","1","Yes","1000","No",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"People don't know how to keep maize clean",4,5,3,4,4,3,4,10,2,4
"7/26/2019","Yes","T0286",31,"Male","a","c","1/1/2014","1/1/2014","Yes","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","75","No","n/a",70,0,0,30,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","e","30",15,1500,300,"n/a","n/a","No","n/a",8,400,500,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Provide some assistance  where needed","Yes","Yes","1","Yes","100","No",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",4,4,3,4,4,3,3,10,2,4
"7/26/2019","Yes","T0287",27,"Male","e","d","1/1/2010","1/1/2010","Yes","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","60","Yes","80",45,0,0,65,0,"25","25","25","0","0","0","0","25","0","0","Yes","TRUE","FALSE","FALSE","FALSE","TRUE","Schools","d","n/a","d","n/a","b","n/a",50,5000,350,"3","450","Yes","5",30,1000,800,"20","1300","Yes","5","Yes",FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","n/a","b","12000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","500","Yes",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","No","Yes",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",4,5,4,4,5,4,1,1,2,4
"7/26/2019","Yes","T0288",32,"Male","a","b","1/1/2005","1/1/2005","Yes","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","60","No","n/a",50,0,0,50,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","e","999",10,500,300,"n/a","n/a","Yes","1",3,250,500,"n/a","n/a","Yes","1","n/a",FALSE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","500","No",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"n/a",4,3,4,4,5,5,2,10,2,4
"7/26/2019","Yes","T0289",31,"Male","a","c","1/1/2009","1/1/2009","Yes","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","25","No","n/a",60,10,0,30,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","b","n/a",15,600,400,"n/a","n/a","No","n/a",5,600,1100,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"n/a",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","No","2","Yes","100","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",4,4,4,5,5,5,2,12,2,4
"7/26/2019","Yes","T0290",36,"Male","a","d","1/1/2007","1/1/2007","Yes","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","30","No","n/a",10,30,0,65,5,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","c","8",8,600,500,"n/a","n/a","No","n/a",30,1000,1200,"n/a","n/a","No","n/a","n/a",TRUE,TRUE,FALSE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Tarpaulins  ",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","100","Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","Yes",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"n/a",2,4,4,5,5,5,3,12,2,4
"7/26/2019","Yes","T0291",33,"Male","a","b","1/1/2014","1/1/2014","Yes","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","50","No","n/a",30,0,0,70,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","e","10",20,1000,300,"n/a","n/a","No","n/a",25,500,800,"n/a","n/a","No","n/a","n/a",FALSE,TRUE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","No","n/a","No",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Transportation of the maize to places with higher prices is difficult",1,4,4,5,5,5,1,7,2,4
"7/26/2019","Yes","T0292",43,"Male","a","b","1/1/1999","1/1/1999","Yes","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","50","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","f","n/a",5,100,200,"n/a","n/a","No","n/a",3,40,400,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,FALSE,FALSE,TRUE,"Get money","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes","2","No","n/a","No",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"Reduction on drying in kilograms ",1,5,3,4,4,4,1,8,2,4
"7/26/2019","Yes","T0293",55,"Male","a","e","1/1/1986","1/1/1986","Yes","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","70","Yes","100",0,0,0,100,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","c","10",5,500,350,"n/a","n/a","No","n/a",8,800,1200,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","No","n/a","Yes",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",2,5,3,5,5,5,1,6,2,4
"7/26/2019","Yes","T0294",39,"Male","a","b","1/1/2005","1/1/2005","Yes","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","50","No","n/a",80,0,0,20,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","h","n/a",6,200,300,"n/a","n/a","No","n/a",10,200,800,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,TRUE,"When ever am in need of money I usually sell my maize","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","Yes","Yes","1","Yes","100","No",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"n/a",2,4,4,5,5,5,1,7,2,4
"7/26/2019","Yes","T0295",32,"Male","a","b","1/1/2011","1/1/2011","Yes","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","60","No","n/a",80,0,0,20,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","e","10",20,500,500,"n/a","n/a","Yes","1",20,200,800,"n/a","n/a","Yes","1","n/a",FALSE,FALSE,FALSE,FALSE,TRUE,"Immediately after purchase","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes","1","Yes","100","No",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","No",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Defaulters",1,5,3,5,5,5,1,5,2,4
"7/26/2019","Yes","T0296",32,"Male","a","d","1/1/2014","1/1/2014","Yes","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","50","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","d","n/a","n/a","n/a","e","10",15,500,300,"n/a","n/a","No","n/a",8,200,800,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes","2","Yes","100","Yes",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","No",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Compitition.",1,4,4,5,4,4,2,10,2,4
"7/26/2019","Yes","T0297",33,"Male","a","b","1/1/1999","1/1/2000","Yes","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","50","No","n/a",80,0,0,20,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","e","60",30,1000,500,"n/a","n/a","No","n/a",20,200,650,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,FALSE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","Yes","2","Yes","100","Yes",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"I put preservatives","n/a","Yes",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"Cheated by farmers",4,4,4,3,5,4,1,3,2,4
"7/26/2019","Yes","T0298",35,"Male","a","b","1/1/2004","1/1/2008","Yes","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","70","No","n/a",80,0,0,20,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","c","15",30,3000,300,"n/a","n/a","No","n/a",10,300,1200,"n/a","n/a","Yes","100","n/a",FALSE,FALSE,TRUE,TRUE,FALSE,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"n/a","Yes","Yes","2","Yes","100","Yes",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","n/a","No",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Lack of turplins.",2,2,4,4,5,4,1,4,2,4
"7/26/2019","Yes","T0299",39,"Male","a","c","1/1/2010","1/1/2010","Yes","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","55","No","n/a",100,0,0,0,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","c","n/a","n/a","n/a","d","n/a",5,500,500,"n/a","n/a","No","n/a",4,300,600,"n/a","n/a","No","n/a","n/a",FALSE,FALSE,TRUE,TRUE,TRUE,"When i wanted to accumulate my capital.","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"n/a","Yes","No","2","Yes","100","Yes",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"n/a","n/a","No",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"Poor quality ie has cobs, sand.",1,4,3,4,5,4,1,4,2,4
